Sample_Kit_ID,Sample_ID,Date,Median_Time_Unix,Median_Time_Local,Local_Timezone,Mean_DO_mg_per_L,DO_sd,Mean_DO_percent_saturation,DO_percent_saturation_sd,Mean_Temp_Deg_C,Temp_sd,Respiration_Rate_mg_DO_per_L_per_H,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,Type,Respiration_R_Squared,Respiration_R_Squared_Adj,Respiration_p_value,Total_Incubation_Time_Min,Number_Points_In_Respiration_Regression,Number_Points_Removed_Respiration_Regression,DO_Concentration_At_Incubation_Time_Zero,Site_ID,Sample_Latitude,Sample_Longitude,MiniDot_Latitude,MiniDot_Longitude,MiniDot_Start_Time,MiniDot_End_Time,MiniDot_ID,pH,Contact_First_Name,Contact_Last_Name,Organization,Email,Site_Name,Stream_Name,City,State,Country,Weather,Intermittent_or_Perennial,General_Vegetation,Hydrogeomorphology,River_Gradient,MiniDot_Sediment,Water_Temperature,Water_Depth_cm,Depositional_Type,Canopy_Cover,Macrophyte_Coverage,Algal_Mat_Coverage,Sediment_Collection_Depth_cm,MiniDot_Notes,Additional_Sampling_Notes,Hydrograph_Online,Hydrograph_Other,Water_volume_Flag,Notes
S19S_0028,S19S_0028-D,8/6/2019,NA,NA,MST,NA,NA,NA,NA,23.8,NA,-3.15,-9.45,Measured_10mL,0.994285047242907,0.992380062990543,0.0023000118011247102,53,5,0,8.06,NA,33.750675,-111.507871,33.750675,-111.507871,NA,NA,NA,7.5,Rachel,More-Hla,Battelle-NEON,NA,National Ecological Observatory (NEON) site: SYCA,Sycamore Creek,Mesa,Arizona,USA,Overcast,Intermittent,Broadleaf deciduous tree. Shrub,Multi-channel,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,23.8,12,Shallow waters near the shore,Accessible direct sunlight (20-50% canopy cover),High,High,NA,NA,NA,NA,NA,FALSE,NA
S19S_0028,S19S_0028-M,8/6/2019,NA,NA,MST,NA,NA,NA,NA,23.8,NA,-10.69,-33.33,Measured_10mL,1,-9999,-9999,16,2,0,7.83,NA,33.750788,-111.508001,33.750788,-111.508001,NA,NA,NA,7.5,Rachel,More-Hla,Battelle-NEON,NA,National Ecological Observatory (NEON) site: SYCA,Sycamore Creek,Mesa,Arizona,USA,Overcast,Intermittent,Broadleaf deciduous tree. Shrub,Multi-channel,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,23.8,22,Pool lip,Accessible direct sunlight (20-50% canopy cover),High,High,NA,NA,NA,NA,NA,FALSE,NA
S19S_0028,S19S_0028-U,8/6/2019,NA,NA,MST,NA,NA,NA,NA,23.8,NA,-5.29,-16.54,Measured_10mL,0.997047541432777,0.994095082865553,0.00479824885880564,28,3,0,7.9,NA,33.750837,-111.508141,33.750837,-111.508141,NA,NA,NA,7.5,Rachel,More-Hla,Battelle-NEON,NA,National Ecological Observatory (NEON) site: SYCA,Sycamore Creek,Mesa,Arizona,USA,Overcast,Intermittent,Broadleaf deciduous tree. Shrub,Multi-channel,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,23.8,10,Downstream from obstacles,Full sunlight (0-20% canopy cover),Low,High,NA,NA,NA,NA,NA,FALSE,NA
S19S_0044,S19S_0044-D,8/6/2019,NA,NA,EDT,NA,NA,NA,NA,24,NA,-318,-1011.81,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,5.85,NA,33.131027,-79.811134,33.131027,-79.811134,NA,NA,NA,6,Carl,Trettin,USDA FS / Santee Exp. Forest,NA,USDA Forest Service Experimental Forest: Santee,Huger Creek,Cordesville,South Carolina,USA,Sunny,Perennial,Needleleaf deciduous tree. Broadleaf deciduous tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),24,37,Inside bend of a stream,Full sunlight (0-20% canopy cover),No,No,NA,NA,Sample site is a FRESHWATER tidal creek,NA,NA,FALSE,NA
S19S_0044,S19S_0044-M,8/6/2019,NA,NA,EDT,NA,NA,NA,NA,24,NA,-998.4,-2785.54,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,0.18,NA,33.130966,-79.810626,33.130966,-79.810626,NA,NA,NA,6,Carl,Trettin,USDA FS / Santee Exp. Forest,NA,USDA Forest Service Experimental Forest: Santee,Huger Creek,Cordesville,South Carolina,USA,Sunny,Perennial,Needleleaf deciduous tree. Broadleaf deciduous tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),24,22,Inside bend of a stream,Full sunlight (0-20% canopy cover),No,Low,NA,NA,Sample site is a FRESHWATER tidal creek,NA,NA,FALSE,NA
S19S_0044,S19S_0044-U,8/6/2019,NA,NA,EDT,NA,NA,NA,NA,24,NA,-632.4,-1906.69,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,3.23,NA,33.130796,-79.810168,33.130796,-79.810168,NA,NA,NA,6,Carl,Trettin,USDA FS / Santee Exp. Forest,NA,USDA Forest Service Experimental Forest: Santee,Huger Creek,Cordesville,South Carolina,USA,Sunny,Perennial,Needleleaf deciduous tree. Broadleaf deciduous tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),24,24,Inside bend of a stream,Full sunlight (0-20% canopy cover),No,No,NA,NA,Sample site is a FRESHWATER tidal creek,NA,NA,FALSE,NA
S19S_0075,S19S_0075-D,8/6/2019,NA,NA,PDT,NA,NA,NA,NA,11,NA,-1.33,-3.99,Measured_10mL,0.985012504846001,0.982015005815202,0.00122507490386996,100,7,0,8.21,NA,46.694742,-119.465555,46.694742,-119.465555,NA,NA,NA,6.5,Jackie,Wells,Pacific Northwest National Laboratory,NA,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Columbia,Richland,Washington,USA,Sunny,Perennial,Shrub. Grass,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),11,28,Shallow waters near the shore,Full sunlight (0-20% canopy cover),Low,No,NA,NA,Water rose rapidly during sampling.  Unable to take new measurements of water column at flags. but sediment samples came from approx 20 cm depth in line with flag locations.,NA,NA,FALSE,NA
S19S_0075,S19S_0075-M,8/6/2019,NA,NA,PDT,NA,NA,NA,NA,11,NA,-0.24,-0.75,Measured_10mL,0.332852955519057,0.166066194398821,0.00287296777439307,118,6,0,8.54,NA,46.694842,-119.465591,46.694842,-119.465591,NA,NA,NA,6.5,Jackie,Wells,Pacific Northwest National Laboratory,NA,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Columbia,Richland,Washington,USA,Sunny,Perennial,Shrub. Grass,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),11,37,Shallow waters near the shore,Full sunlight (0-20% canopy cover),Low,No,NA,NA,Water rose rapidly during sampling.  Unable to take new measurements of water column at flags. but sediment samples came from approx 20 cm depth in line with flag locations.,NA,NA,FALSE,NA
S19S_0075,S19S_0075-U,8/6/2019,NA,NA,PDT,NA,NA,NA,NA,11,NA,-0.42,-1.3,Measured_10mL,0.619054803785887,0.523818504732359,0.0027276557101997,116,6,0,8.46,NA,46.694858,-119.465706,46.694858,-119.465706,NA,NA,NA,6.5,Jackie,Wells,Pacific Northwest National Laboratory,NA,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Columbia,Richland,Washington,USA,Sunny,Perennial,Shrub. Grass,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),11,33,Shallow waters near the shore,Full sunlight (0-20% canopy cover),Low,No,NA,NA,Water rose rapidly during sampling.  Unable to take new measurements of water column at flags. but sediment samples came from approx 20 cm depth in line with flag locations.,NA,NA,FALSE,NA
S19S_0076,S19S_0076-D,8/6/2019,NA,NA,PDT,NA,NA,NA,NA,14,NA,-5.04,-15.42,Measured_10mL,0.993194904473687,0.986389808947375,0.00694802899394177,35,3,0,8.25,NA,46.679191,-119.462605,46.679191,-119.462605,NA,NA,NA,6.5,Jackie,Wells,Pacific Northwest National Laboratory,NA,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Columbia,Richland,Washington,USA,Sunny,Intermittent,Grass,Multi-channel,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),14,27,Shallow waters near the shore,Full sunlight (0-20% canopy cover),Low,No,NA,NA,Water rose slightly during sampling.  The flow out of the slough changed from going downstream of site to upstream with rising river level causing the water to be stirred up with sediment.  Water samples were taken while water direction flowing downward of site.,NA,NA,FALSE,NA
S19S_0076,S19S_0076-M,8/6/2019,NA,NA,PDT,NA,NA,NA,NA,14,NA,-3.91,-11.67,Measured_10mL,0.986066639767159,0.979099959650739,0.00548193472789585,40,4,0,7.98,NA,46.679318,-119.46257,46.679318,-119.46257,NA,NA,NA,6.5,Jackie,Wells,Pacific Northwest National Laboratory,NA,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Columbia,Richland,Washington,USA,Sunny,Intermittent,Grass,Multi-channel,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),14,26,Shallow waters near the shore,Full sunlight (0-20% canopy cover),Low,No,NA,NA,Water rose slightly during sampling.  The flow out of the slough changed from going downstream of site to upstream with rising river level causing the water to be stirred up with sediment.  Water samples were taken while water direction flowing downward of site.,NA,NA,FALSE,NA
S19S_0076,S19S_0076-U,8/6/2019,NA,NA,PDT,NA,NA,NA,NA,14,NA,-7.06,-22.07,Measured_10mL,1,-9999,-9999,13,2,0,7.51,NA,46.679398,-119.462645,46.679398,-119.462645,NA,NA,NA,6.5,Jackie,Wells,Pacific Northwest National Laboratory,NA,US DOE Biological and Environmental Research (BER) Scientific Focus Area (SFA) watershed testbed site,Columbia,Richland,Washington,USA,Sunny,Intermittent,Grass,Multi-channel,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),14,26,Shallow waters near the shore,Full sunlight (0-20% canopy cover),Low,No,NA,NA,Water rose slightly during sampling.  The flow out of the slough changed from going downstream of site to upstream with rising river level causing the water to be stirred up with sediment.  Water samples were taken while water direction flowing downward of site.,NA,NA,FALSE,NA
S19S_0056,S19S_0056-D,8/11/2019,NA,NA,KST,NA,NA,NA,NA,31,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA,35.1632,128.9646,35.1632,128.9646,NA,NA,NA,6.5,Soonmo,An,Pusan National University,NA,NA,Nakdong,Busan,NA,South Korea,NA,Perennial,Shrub. Grass,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Sand,31,20,Shallow waters near the shore,Accessible direct sunlight (20-50% canopy cover),High,No,NA,NA,NA,NA,NA,NA,NA
S19S_0056,S19S_0056-M,8/11/2019,NA,NA,KST,NA,NA,NA,NA,31,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA,35.1633,128.9646,35.1633,128.9646,NA,NA,NA,6.5,Soonmo,An,Pusan National University,NA,NA,Nakdong,Busan,NA,South Korea,NA,Perennial,Shrub. Grass,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Sand,31,20,Shallow waters near the shore,Accessible direct sunlight (20-50% canopy cover),High,No,NA,NA,NA,NA,NA,NA,NA
S19S_0056,S19S_0056-U,8/11/2019,NA,NA,KST,NA,NA,NA,NA,31,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA,35.1634,128.9646,35.1634,128.9646,NA,NA,NA,6.5,Soonmo,An,Pusan National University,NA,NA,Nakdong,Busan,NA,South Korea,NA,Perennial,Shrub. Grass,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Sand,31,20,Shallow waters near the shore,Accessible direct sunlight (20-50% canopy cover),High,No,NA,NA,NA,NA,NA,NA,NA
S19S_0016,S19S_0016-D,8/12/2019,NA,NA,CDT,4.37,NA,48.7,NA,18.5,NA,-2.82,-9.12,Measured_10mL,0.980728461620941,0.974304615494588,0.00379977027636798,78,5,0,8.49,NA,39.10445,-96.6025,39.10445,-96.6025,NA,NA,NA,7.5,JKukulski,NA,Battelle-NEON D06,NA,National Ecological Observatory (NEON) site: KING,King's Creek,Manhattan,Kansas,USA,Sunny,Intermittent,Broadleaf deciduous tree. Grass,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),18.5,17,Pool lip,Accessible direct sunlight (20-50% canopy cover),No,Low,NA,NA,NA,NA,NA,FALSE,NA
S19S_0016,S19S_0016-M,8/12/2019,NA,NA,CDT,4.37,NA,48.7,NA,18.5,NA,-590.4,-1752.9,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,3.58,NA,39.10429,-96.60286,39.10429,-96.60286,NA,NA,NA,7.5,JKukulski,NA,Battelle-NEON D06,NA,National Ecological Observatory (NEON) site: KING,King's Creek,Manhattan,Kansas,USA,Sunny,Intermittent,Broadleaf deciduous tree. Grass,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),18.5,15,Downstream from obstacles,Partial direct sunlight (50-80% canopy cover),No,High,NA,NA,NA,NA,NA,FALSE,NA
S19S_0016,S19S_0016-U,8/12/2019,NA,NA,CDT,4.37,NA,48.7,NA,18.5,NA,-6.51,-20.06,Measured_10mL,0.998559326917536,0.997118653835072,0.0041239304942116,28,3,0,8.6,NA,39.10415,-96.60276,39.10415,-96.60276,NA,NA,NA,7.5,JKukulski,NA,Battelle-NEON D06,NA,National Ecological Observatory (NEON) site: KING,King's Creek,Manhattan,Kansas,USA,Sunny,Intermittent,Broadleaf deciduous tree. Grass,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),18.5,16,Pool lip,Partial direct sunlight (50-80% canopy cover),No,High,NA,NA,NA,NA,NA,FALSE,NA
S19S_0033,S19S_0033-D,8/12/2019,NA,NA,PDT,9.46,NA,97.3,NA,16.6,NA,-0.67,-2.08,Measured_10mL,0.986747596717967,0.983434495897459,6.504833482706e-4,114,6,0,8.65,NA,37.0576,-119.2554,37.0576,-119.2554,NA,NA,NA,7,Erin,Crandall,Battelle-NEON D17,NA,National Ecological Observatory (NEON) site: BIGC,Big Creek,Auberry,California,USA,Sunny,Perennial,Needleleaf evergreen tree. Broadleaf deciduous tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),16.6,9,Shallow waters near the shore,Partial direct sunlight (50-80% canopy cover),No,Low,NA,NA,NA,NA,NA,FALSE,NA
S19S_0033,S19S_0033-M,8/12/2019,NA,NA,PDT,9.46,NA,97.3,NA,16.6,NA,-0.55,-1.77,Measured_10mL,0.983825371081763,0.979781713852204,5.8809534955667e-4,113,6,0,8.72,NA,37.0582,-119.2557,37.0582,-119.2557,NA,NA,NA,7,Erin,Crandall,Battelle-NEON D17,NA,National Ecological Observatory (NEON) site: BIGC,Big Creek,Auberry,California,USA,Sunny,Perennial,Needleleaf evergreen tree. Broadleaf deciduous tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),16.6,19,Inside bend of a stream,No or almost no direct sunlight (>80% canopy cover),No,Low,NA,NA,NA,NA,NA,FALSE,NA
S19S_0033,S19S_0033-U,8/12/2019,NA,NA,PDT,9.46,NA,97.3,NA,16.6,NA,-1.23,-3.94,Measured_10mL,0.994825548370499,0.993790658044598,6.6343417911411e-4,116,7,0,8.62,NA,37.0581,-119.256,37.0581,-119.256,NA,NA,NA,7,Erin,Crandall,Battelle-NEON D17,NA,National Ecological Observatory (NEON) site: BIGC,Big Creek,Auberry,California,USA,Sunny,Perennial,Needleleaf evergreen tree. Broadleaf deciduous tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),16.6,5,Shallow waters near the shore,Partial direct sunlight (50-80% canopy cover),Low,Low,NA,NA,NA,NA,NA,FALSE,NA
S19S_0035,S19S_0035-D,8/12/2019,NA,NA,MST,5.88,NA,63.1,NA,18.4,NA,-3.81,-12.66,Measured_10mL,0.974291498864231,0.961437248296347,0.00729383878293801,55,4,0,8.78,NA,32.42735,-110.757838,32.42735,-110.757838,NA,NA,NA,6.5,Bryan,Moravec,University of Arizona,NA,NSF Critical Zone Observatory (CZO) site: Santa Catalina,Marshall Gulch,Summerhaven,Arizona,USA,Sunny,Perennial,Needleleaf evergreen tree. Broadleaf deciduous tree,Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),18.4,14,Downstream from obstacles,Accessible direct sunlight (20-50% canopy cover),Low,No,NA,NA,NA,NA,NA,FALSE,NA
S19S_0035,S19S_0035-M,8/12/2019,NA,NA,MST,5.88,NA,63.1,NA,18.4,NA,-2.5,-7.65,Measured_10mL,0.975356327134827,0.967141769513102,0.00382077998103794,55,5,0,8.27,NA,32.42728,-110.758821,32.42728,-110.758821,NA,NA,NA,6.5,Bryan,Moravec,University of Arizona,NA,NSF Critical Zone Observatory (CZO) site: Santa Catalina,Marshall Gulch,Summerhaven,Arizona,USA,Sunny,Perennial,Needleleaf evergreen tree. Broadleaf deciduous tree,Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),18.4,13,Downstream from obstacles,No or almost no direct sunlight (>80% canopy cover),Low,Low,NA,NA,NA,NA,NA,FALSE,NA
S19S_0035,S19S_0035-U,8/12/2019,NA,NA,MST,5.88,NA,63.1,NA,18.4,NA,-3.7,-11.52,Measured_10mL,0.958151192626138,0.916302385252276,0.0128829337361978,46,3,0,8.58,NA,32.327329,-110.759543,32.327329,-110.759543,NA,NA,NA,6.5,Bryan,Moravec,University of Arizona,NA,NSF Critical Zone Observatory (CZO) site: Santa Catalina,Marshall Gulch,Summerhaven,Arizona,USA,Sunny,Perennial,Needleleaf evergreen tree. Broadleaf deciduous tree,Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),18.4,19,Inside bend of a stream,No or almost no direct sunlight (>80% canopy cover),Low,Low,NA,NA,NA,NA,NA,FALSE,NA
S19S_0037,S19S_0037-D,8/12/2019,NA,NA,EST,8.97,NA,98.6,NA,19.4,NA,-2.37,-7.5,Measured_10mL,0.977525155104735,0.970033540139646,0.00345930553327334,75,5,0,8.8,NA,39.8577967,-75.7830393,39.8577967,-75.7830393,NA,NA,NA,6.5,Raven,Bier,Stroud Water Research Center,NA,NA,White Clay Creek,Avondale,Pennsylvania,USA,Partly cloudy,Perennial,Grass,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),19.4,15.9,Downstream from obstacles,Full sunlight (0-20% canopy cover),Low,Low,NA,NA,NA,NA,NA,FALSE,NA
S19S_0037,S19S_0037-M,8/12/2019,NA,NA,EST,8.97,NA,98.6,NA,19.4,NA,-4.51,-14.69,Measured_10mL,0.989282600622306,0.983923900933459,0.00553452816398476,43,4,0,8.35,NA,39.8578837,-75.7830477,39.8578837,-75.7830477,NA,NA,NA,6.5,Raven,Bier,Stroud Water Research Center,NA,NA,White Clay Creek,Avondale,Pennsylvania,USA,Partly cloudy,Perennial,Grass,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),19.4,19.5,Downstream from obstacles,Full sunlight (0-20% canopy cover),Low,Low,NA,NA,NA,NA,NA,FALSE,NA
S19S_0037,S19S_0037-U,8/12/2019,NA,NA,EST,8.97,NA,98.6,NA,19.4,NA,-4.55,-14.12,Measured_10mL,0.972392297141955,0.958588445712932,0.00902810138305908,38,4,0,8.5,NA,39.8579143,-75.7831181,39.8579143,-75.7831181,NA,NA,NA,6.5,Raven,Bier,Stroud Water Research Center,NA,NA,White Clay Creek,Avondale,Pennsylvania,USA,Partly cloudy,Perennial,Grass,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),19.4,29,Downstream from obstacles,Full sunlight (0-20% canopy cover),Low,Low,NA,NA,NA,NA,NA,FALSE,NA
S19S_0038,S19S_0038-D,8/12/2019,NA,NA,EST,8.62,NA,95.1,NA,19.5,NA,-2.24,-7.06,Measured_10mL,0.985494271399989,0.980659028533318,0.00261716749964094,71,5,0,8.46,NA,39.8594333,-75.7839486,39.8594333,-75.7839486,NA,NA,NA,6.5,Raven,Bier,Stroud Water Research Center,NA,NA,White Clay Creek,Avondale,Pennsylvania,USA,Partly cloudy,Perennial,Broadleaf deciduous tree,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),19.5,9.4,Downstream from obstacles,No or almost no direct sunlight (>80% canopy cover),No,No,NA,NA,NA,NA,NA,FALSE,NA
S19S_0038,S19S_0038-M,8/12/2019,NA,NA,EST,8.62,NA,95.1,NA,19.5,NA,-1.12,-3.59,Measured_10mL,0.988475524974768,0.986170629969722,8.9896228435474e-4,110,7,0,8.55,NA,39.859511500000004,-75.7840693,39.8595115,-75.7840693,NA,NA,NA,6.5,Raven,Bier,Stroud Water Research Center,NA,NA,White Clay Creek,Avondale,Pennsylvania,USA,Partly cloudy,Perennial,Broadleaf deciduous tree,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),19.5,27,Pool lip,No or almost no direct sunlight (>80% canopy cover),No,No,NA,NA,NA,NA,NA,FALSE,NA
S19S_0038,S19S_0038-U,8/12/2019,NA,NA,EST,8.62,NA,95.1,NA,19.5,NA,-3.3,-10.78,Measured_10mL,0.9970310747034,0.996041432937866,0.00173405037223181,57,5,0,8.56,NA,39.8595761,-75.784143,39.8595761,-75.784143,NA,NA,NA,6.5,Raven,Bier,Stroud Water Research Center,NA,NA,White Clay Creek,Avondale,Pennsylvania,USA,Partly cloudy,Perennial,Broadleaf deciduous tree,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),19.5,7.1,Shallow waters near the shore,No or almost no direct sunlight (>80% canopy cover),No,No,NA,NA,NA,NA,NA,FALSE,NA
S19S_0048,S19S_0048-D,8/12/2019,NA,NA,AST,7.23,NA,88,NA,24.5,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA,18.10996,-66.98618,18.10996,-66.98618,NA,NA,NA,7.5,Meritzi,Pagan,Battelle-NEON,NA,National Ecological Observatory (NEON) site: CUPE,Rio Cupeyes,Sabana Grande,Puerto Rico,USA,Sunny. Partly cloudy,Perennial,Broadleaf evergreen tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),24.5,17,Upstream from obstacle,Accessible direct sunlight (20-50% canopy cover),No,No,NA,NA,Gauging station 0.265m . Wind - light air(1-3mph). Water clarity- clear. colorless. Leaf litter- present. Pollen -present. algae- present. riparian phenology description- leaves,NA,NA,NA,NA
S19S_0048,S19S_0048-M,8/12/2019,NA,NA,AST,7.23,NA,88,NA,24.5,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA,18.11025,-66.98638,18.11025,-66.98638,NA,NA,NA,7.5,Meritzi,Pagan,Battelle-NEON,NA,National Ecological Observatory (NEON) site: CUPE,Rio Cupeyes,Sabana Grande,Puerto Rico,USA,Sunny. Partly cloudy,Perennial,Broadleaf evergreen tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),24.5,18,Downstream from obstacles,Partial direct sunlight (50-80% canopy cover),No,No,NA,NA,Gauging station 0.265m . Wind - light air(1-3mph). Water clarity- clear. colorless. Leaf litter- present. Pollen -present. algae- present. riparian phenology description- leaves,NA,NA,NA,NA
S19S_0048,S19S_0048-U,8/12/2019,NA,NA,AST,7.23,NA,88,NA,24.5,NA,NA,NA,NA,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA,18.11029,-66.98655,18.11029,-66.98655,NA,NA,NA,7.5,Meritzi,Pagan,Battelle-NEON,NA,National Ecological Observatory (NEON) site: CUPE,Rio Cupeyes,Sabana Grande,Puerto Rico,USA,Sunny. Partly cloudy,Perennial,Broadleaf evergreen tree,Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),24.5,6,Riffle,Partial direct sunlight (50-80% canopy cover),No,No,NA,NA,Gauging station 0.265m . Wind - light air(1-3mph). Water clarity- clear. colorless. Leaf litter- present. Pollen -present. algae- present. riparian phenology description- leaves,NA,NA,NA,NA
S19S_0059,S19S_0059-D,8/12/2019,NA,NA,PDT,NA,NA,NA,NA,11,NA,-481.2,-1413.77,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,4.49,NA,48.16874998,-117.3915976,48.16874998,-117.3915976,NA,NA,NA,6.5,Stone,Robinson,University of Idaho ENREP,NA,NA,Heel Creek tributary,Deer Valley,Washington,USA,Overcast,Perennial,Needleleaf evergreen tree. Shrub,Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,11,5.2,Pool lip,No or almost no direct sunlight (>80% canopy cover),No,No,NA,NA,discharge data to follow,NA,NA,FALSE,NA
S19S_0059,S19S_0059-M,8/12/2019,NA,NA,PDT,NA,NA,NA,NA,11,NA,-15,-42.76,Measured_10mL,1,-9999,-9999,10,2,0,6.92,NA,48.16841972,-117.3913007,48.16841972,-117.3913007,NA,NA,NA,6.5,Stone,Robinson,University of Idaho ENREP,NA,NA,Heel Creek tributary,Deer Valley,Washington,USA,Overcast,Perennial,Needleleaf evergreen tree. Shrub,Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,11,8.5,Pool lip,No or almost no direct sunlight (>80% canopy cover),No,No,NA,NA,discharge data to follow,NA,NA,FALSE,NA
S19S_0059,S19S_0059-U,8/12/2019,NA,NA,PDT,NA,NA,NA,NA,11,NA,-6.92,-19.87,Measured_10mL,0.999628186837713,0.999256373675426,0.00222421825015673,27,3,0,7.39,NA,48.16859001,-117.3903992,48.16859001,-117.3903992,NA,NA,NA,6.5,Stone,Robinson,University of Idaho ENREP,NA,NA,Heel Creek tributary,Deer Valley,Washington,USA,Overcast,Perennial,Needleleaf evergreen tree. Shrub,Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,11,5.1,Pool lip,No or almost no direct sunlight (>80% canopy cover),No,No,NA,NA,discharge data to follow,NA,NA,FALSE,NA
S19S_0061,S19S_0061-D,8/12/2019,NA,NA,CST,7.56,NA,78,NA,16.9,NA,-660,-1953.6,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,3,NA,43.1095,-89.6407,43.1095,-89.6407,NA,NA,NA,7.5,Sam,Blackburn,University of Wisconsin. Madison Center for Limnology,NA,NSF Long Term Ecological Research (LTER) site: North Temperate Lakes,Black Earth Creek,Cross Plains,Wisconsin,USA,Overcast,Perennial,Shrub. Grass,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),16.9,78,Shallow waters near the shore,Accessible direct sunlight (20-50% canopy cover),Low,No,NA,NA,NA,NA,NA,FALSE,NA
S19S_0061,S19S_0061-M,8/12/2019,NA,NA,CST,7.56,NA,78,NA,16.9,NA,-681.6,-1939.15,Theoretical,-9999,-9999,-9999,-9999,-9999,-9999,2.82,NA,43.1095,-89.6405,43.1095,-89.6405,NA,NA,NA,7.5,Sam,Blackburn,University of Wisconsin. Madison Center for Limnology,NA,NSF Long Term Ecological Research (LTER) site: North Temperate Lakes,Black Earth Creek,Cross Plains,Wisconsin,USA,Overcast,Perennial,Shrub. Grass,Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Silt/mud (<0.0625mm),16.9,42,Shallow waters near the shore,Partial direct sunlight (50-80% canopy cover),Low,No,NA,NA,NA,NA,NA,FALSE,NA
